NAME,TEAM,POS,AGE,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Paul Arizin*, PHW, SF,27,72, , 37.8,8.6,19.1, .448, ,,, 8.6, 19.1,.448,.448, 7.0,8.7,.810, ,,7.5,2.6, , ,,3.9, 24.2
Jesse Arnelle, FTW, PF,22,31, , 13.2,1.7,5.3, .317, ,,, 1.7, 5.3,.317,.317, 1.4,2.2,.623, ,,5.5,0.6, , ,,1.9, 4.7
Dick Atha, NYK, SG,24,25, , 11.5,1.4,3.5, .409, ,,, 1.4, 3.5,.409,.409, 0.8,1.1,.778, ,,1.7,1.3, , ,,1.6, 3.7
Jim Baechtold, NYK, SF,28,70, , 24.8,3.8,9.9, .386, ,,, 3.8, 9.9,.386,.386, 3.3,4.2,.801, ,,3.1,2.3, , ,,2.2, 11.0
Ernie Barrett, BOS, SG,26,72, , 20.2,2.9,7.4, .388, ,,, 2.9, 7.4,.388,.388, 1.3,1.6,.788, ,,3.4,2.4, , ,,2.6, 7.0
Ernie Beck, PHW, SG,24,67, , 15.0,2.0,5.2, .387, ,,, 2.0, 5.2,.387,.387, 1.1,1.6,.717, ,,2.9,1.2, , ,,1.3, 5.2
Don Bielke, FTW, C,23,7, , 5.4,0.7,1.3, .556, ,,, 0.7, 1.3,.556,.556, 0.6,1.0,.571, ,,1.3,0.1, , ,,1.3, 2.0
Carl Braun*, NYK, SG,28,72, , 32.2,5.5,14.8, .372, ,,, 5.5, 14.8,.372,.372, 4.4,5.3,.838, ,,3.6,4.1, , ,,3.0, 15.4
Frankie Brian, FTW, PG,32,37, , 18.4,2.1,7.1, .297, ,,, 2.1, 7.1,.297,.297, 1.9,2.4,.818, ,,2.4,2.0, , ,,1.7, 6.2
Nat Clifton*, NYK, PF,33,64, , 24.0,3.3,8.5, .394, ,,, 3.3, 8.5,.394,.394, 2.1,3.0,.707, ,,6.0,2.4, , ,,3.0, 8.8
Jack Coleman, TOT, PF,31,75, , 36.5,5.2,12.6, .412, ,,, 5.2, 12.6,.412,.412, 2.4,3.3,.711, ,,9.2,3.9, , ,,3.2, 12.8
Jack Coleman, ROC, PF,31,34, , 40.3,5.7,13.9, .412, ,,, 5.7, 13.9,.412,.412, 2.6,3.7,.712, ,,10.1,4.3, , ,,3.6, 14.1
Jack Coleman, STL, PF,31,41, , 33.4,4.8,11.5, .412, ,,, 4.8, 11.5,.412,.412, 2.1,3.0,.710, ,,8.4,3.6, , ,,3.0, 11.7
Ed Conlin, SYR, SF,22,66, , 21.6,3.2,8.7, .368, ,,, 3.2, 8.7,.368,.368, 1.8,2.7,.680, ,,4.9,2.2, , ,,1.8, 8.2
Chuck Cooper*, TOT, SF,29,67, , 17.1,1.5,4.6, .328, ,,, 1.5, 4.6,.328,.328, 1.5,2.0,.752, ,,3.6,1.3, , ,,2.1, 4.5
Chuck Cooper*, STL, F,29,35, , 16.4,1.7,4.9, .337, ,,, 1.7, 4.9,.337,.337, 1.8,2.4,.738, ,,3.9,1.7, , ,,2.0, 5.1
Chuck Cooper*, FTW, SF,29,32, , 17.8,1.3,4.3, .316, ,,, 1.3, 4.3,.316,.316, 1.2,1.5,.776, ,,3.2,0.9, , ,,2.2, 3.9
Bob Cousy*, BOS, PG,27,72, , 38.4,6.1,17.0, .360, ,,, 6.1, 17.0,.360,.360, 6.6,7.8,.844, ,,6.8,8.9, , ,,2.9, 18.8
Red Davis, ROC, C,23,3, , 5.3,0.0,2.0, .000, ,,, 0.0, 2.0,.000,.000, 0.7,0.7,1.000, ,,1.3,0.3, , ,,0.7, 0.7
Walt Davis, PHW, PF,25,70, , 15.7,1.8,4.8, .369, ,,, 1.8, 4.8,.369,.369, 1.1,1.6,.688, ,,3.9,0.8, , ,,3.3, 4.6
George Dempsey, PHW, PG,26,72, , 20.1,1.8,3.7, .475, ,,, 1.8, 3.7,.475,.475, 1.2,1.9,.633, ,,3.7,2.8, , ,,2.0, 4.7
Corky Devlin, FTW, SG,24,69, , 22.2,2.9,7.8, .370, ,,, 2.9, 7.8,.370,.370, 2.1,2.8,.760, ,,2.5,2.0, , ,,1.7, 7.9
Walter Dukes, NYK, C,25,60, , 21.5,2.5,6.2, .403, ,,, 2.5, 6.2,.403,.403, 2.8,3.9,.708, ,,7.4,0.7, , ,,3.5, 7.8
Dick Farley, SYR, SG,23,72, , 19.8,2.3,6.3, .373, ,,, 2.3, 6.3,.373,.373, 2.0,2.9,.691, ,,2.3,2.1, , ,,2.1, 6.7
Ron Feiereisel, MNL, G,24,10, , 5.9,0.8,2.8, .286, ,,, 0.8, 2.8,.286,.286, 1.4,1.6,.875, ,,0.6,0.6, , ,,0.9, 3.0
Ray Felix, NYK, C,25,72, , 23.6,3.8,9.3, .415, ,,, 3.8, 9.3,.415,.415, 4.6,6.5,.706, ,,8.7,0.7, , ,,4.1, 12.3
Al Ferrari, STL, SF,22,68, , 23.7,2.8,7.9, .358, ,,, 2.8, 7.9,.358,.358, 2.4,3.5,.695, ,,2.7,2.4, , ,,2.8, 8.0
Ed Fleming, ROC, SG,22,71, , 28.6,4.3,11.6, .371, ,,, 4.3, 11.6,.371,.371, 3.9,5.2,.745, ,,6.9,2.8, , ,,2.5, 12.5
Larry Foust, FTW, C,27,72, , 28.1,5.1,11.4, .447, ,,, 5.1, 11.4,.447,.447, 6.0,7.7,.778, ,,9.0,1.8, , ,,3.7, 16.2
Harry Gallatin*, NYK, SF,28,72, , 33.0,4.5,11.6, .386, ,,, 4.5, 11.6,.386,.386, 5.0,6.3,.787, ,,10.3,2.3, , ,,3.1, 13.9
Dick Garmaker, MNL, SG,23,68, , 12.8,2.0,5.5, .370, ,,, 2.0, 5.5,.370,.370, 1.6,2.0,.806, ,,1.9,1.5, , ,,1.9, 5.7
Jack George, PHW, PG,27,72, , 39.4,4.9,13.1, .374, ,,, 4.9, 13.1,.374,.374, 4.1,5.4,.757, ,,4.3,6.3, , ,,2.8, 13.9
Tom Gola*, PHW, SG,23,68, , 34.5,3.6,8.7, .412, ,,, 3.6, 8.7,.412,.412, 3.6,4.9,.733, ,,9.1,5.9, , ,,4.0, 10.8
Joe Graboski, PHW, PF,26,72, , 33.0,5.5,14.9, .369, ,,, 5.5, 14.9,.369,.369, 3.3,4.7,.706, ,,8.9,2.6, , ,,3.8, 14.4
Alex Hannum*, STL, PF,32,71, , 20.8,2.1,6.4, .322, ,,, 2.1, 6.4,.322,.322, 1.3,2.2,.604, ,,4.8,2.2, , ,,3.8, 5.4
Chris Harris, TOT, SG,22,41, , 10.2,0.9,3.6, .248, ,,, 0.9, 3.6,.248,.248, 0.7,1.1,.600, ,,1.1,1.1, , ,,1.0, 2.5
Chris Harris, STL, SG,22,15, , 11.2,1.0,4.0, .250, ,,, 1.0, 4.0,.250,.250, 0.7,1.2,.611, ,,1.2,1.2, , ,,1.1, 2.7
Chris Harris, ROC, SG,22,26, , 9.7,0.8,3.4, .247, ,,, 0.8, 3.4,.247,.247, 0.6,1.0,.593, ,,1.0,1.0, , ,,1.0, 2.3
Bob Harrison, STL, PG,28,72, , 30.8,3.6,10.1, .359, ,,, 3.6, 10.1,.359,.359, 1.3,2.0,.664, ,,2.7,3.8, , ,,3.4, 8.6
Dick Hemric, BOS, PF,22,71, , 18.7,2.3,5.6, .403, ,,, 2.3, 5.6,.403,.403, 2.5,3.8,.648, ,,5.6,0.8, , ,,2.0, 7.0
Larry Hennessy, PHW, SG,26,53, , 8.4,1.6,4.7, .344, ,,, 1.6, 4.7,.344,.344, 0.5,0.6,.813, ,,0.9,0.9, , ,,0.7, 3.7
Lew Hitch, MNL, PF,26,69, , 16.4,1.4,3.4, .400, ,,, 1.4, 3.4,.400,.400, 1.4,1.9,.758, ,,4.1,1.1, , ,,1.2, 4.2
Jim Holstein, TOT, F-G,25,27, , 13.0,0.9,3.3, .270, ,,, 0.9, 3.3,.270,.270, 0.9,1.4,.649, ,,2.8,1.4, , ,,1.9, 2.7
Jim Holstein, MNL, SF,25,, , ,,, , ,,, , ,,, ,,, ,,,, , ,,, 
Jim Holstein, FTW, SF,25,, , ,,, , ,,, , ,,, ,,, ,,,, , ,,, 
Johnny Horan, TOT, F,23,19, , 4.9,0.6,2.2, .286, ,,, 0.6, 2.2,.286,.286, 0.5,0.6,.909, ,,0.5,0.1, , ,,1.1, 1.8
Johnny Horan, FTW, F,23,7, , 6.1,1.1,3.7, .308, ,,, 1.1, 3.7,.308,.308, 0.9,0.9,1.000, ,,0.6,0.1, , ,,2.0, 3.1
Johnny Horan, MNL, F,23,12, , 4.2,0.3,1.3, .250, ,,, 0.3, 1.3,.250,.250, 0.3,0.4,.800, ,,0.5,0.1, , ,,0.6, 1.0
Bob Houbregs*, FTW, C,23,70, , 21.9,3.5,8.2, .430, ,,, 3.5, 8.2,.430,.430, 4.0,5.5,.739, ,,5.9,2.3, , ,,2.1, 11.1
Mel Hutchins, FTW, PF,27,66, , 33.9,4.9,11.6, .425, ,,, 4.9, 11.6,.425,.425, 2.2,3.3,.643, ,,7.5,2.7, , ,,2.5, 12.0
Neil Johnston*, PHW, C,26,70, , 37.1,7.1,15.6, .457, ,,, 7.1, 15.6,.457,.457, 7.8,9.8,.801, ,,12.5,3.2, , ,,3.6, 22.1
Ed Kalafat, MNL, SF,23,72, , 22.8,2.7,7.5, .359, ,,, 2.7, 7.5,.359,.359, 2.6,3.5,.738, ,,6.1,1.8, , ,,3.3, 8.0
Billy Kenville, SYR, PG,25,72, , 17.8,2.4,6.2, .379, ,,, 2.4, 6.2,.379,.379, 2.7,3.6,.759, ,,3.0,2.2, , ,,1.8, 7.4
Red Kerr, SYR, C,23,72, , 29.4,5.2,13.0, .403, ,,, 5.2, 13.0,.403,.403, 2.9,4.4,.655, ,,8.4,1.2, , ,,2.3, 13.3
George King, SYR, PG,27,72, , 32.5,3.9,10.6, .372, ,,, 3.9, 10.6,.372,.372, 2.4,3.8,.640, ,,3.5,5.7, , ,,2.1, 10.3
Earl Lloyd*, SYR, SF,27,72, , 25.5,3.0,8.8, .335, ,,, 3.0, 8.8,.335,.335, 2.6,3.3,.772, ,,6.8,1.6, , ,,3.7, 8.5
Jim Loscutoff, BOS, SF,25,71, , 22.3,3.2,8.8, .360, ,,, 3.2, 8.8,.360,.360, 2.0,2.9,.671, ,,8.8,0.9, , ,,3.0, 8.3
Clyde Lovellette*, MNL, C,26,71, , 35.5,8.4,19.3, .434, ,,, 8.4, 19.3,.434,.434, 4.8,6.6,.721, ,,14.0,2.3, , ,,3.5, 21.5
Ed Macauley*, BOS, C,27,71, , 33.2,5.9,14.0, .422, ,,, 5.9, 14.0,.422,.422, 5.6,7.1,.794, ,,5.9,3.0, , ,,2.2, 17.5
Slater Martin*, MNL, PG,30,72, , 39.4,4.3,12.0, .358, ,,, 4.3, 12.0,.358,.358, 4.6,5.5,.833, ,,3.6,6.2, , ,,2.8, 13.2
Dick McGuire*, NYK, PG,30,62, , 27.2,2.5,7.1, .347, ,,, 2.5, 7.1,.347,.347, 2.0,3.1,.627, ,,3.5,5.8, , ,,2.4, 6.9
Jack McMahon, TOT, PG,27,70, , 24.5,2.9,8.8, .328, ,,, 2.9, 8.8,.328,.328, 1.6,2.6,.595, ,,2.6,3.2, , ,,2.4, 7.3
Jack McMahon, ROC, G,27,34, , 25.2,2.9,9.0, .326, ,,, 2.9, 9.0,.326,.326, 1.6,2.6,.611, ,,2.5,3.4, , ,,2.5, 7.5
Jack McMahon, STL, PG,27,36, , 23.8,2.8,8.6, .331, ,,, 2.8, 8.6,.331,.331, 1.5,2.6,.579, ,,2.6,3.0, , ,,2.4, 7.2
Monk Meineke, ROC, PF,25,69, , 18.1,2.2,6.0, .372, ,,, 2.2, 6.0,.372,.372, 2.6,3.4,.780, ,,4.6,1.5, , ,,2.8, 7.1
Chuck Mencel, MNL, PG,22,69, , 14.1,1.7,5.4, .320, ,,, 1.7, 5.4,.320,.320, 1.1,1.4,.813, ,,1.6,1.9, , ,,1.1, 4.6
George Mikan*, MNL, C,31,37, , 20.7,4.0,10.1, .395, ,,, 4.0, 10.1,.395,.395, 2.5,3.3,.770, ,,8.3,1.4, , ,,4.1, 10.5
Vern Mikkelsen*, MNL, PF,27,72, , 29.2,4.4,11.4, .386, ,,, 4.4, 11.4,.386,.386, 4.6,5.7,.804, ,,8.4,2.4, , ,,4.4, 13.4
Jackie Moore, PHW, SF,23,54, , 7.4,0.9,2.4, .388, ,,, 0.9, 2.4,.388,.388, 0.6,1.0,.604, ,,2.2,0.5, , ,,1.5, 2.4
Red Morrison, BOS, C,23,71, , 12.8,1.3,3.4, .371, ,,, 1.3, 3.4,.371,.371, 0.6,1.3,.494, ,,4.9,0.7, , ,,2.2, 3.1
Jack Nichols, BOS, PF,29,60, , 32.7,5.5,13.3, .413, ,,, 5.5, 13.3,.413,.413, 3.3,4.2,.791, ,,10.4,2.7, , ,,3.8, 14.3
Chuck Noble, FTW, SG,24,72, , 28.0,3.8,10.7, .352, ,,, 3.8, 10.7,.352,.352, 2.0,2.7,.749, ,,3.6,3.9, , ,,3.5, 9.5
Togo Palazzi, BOS, SF,23,63, , 11.2,2.3,5.9, .389, ,,, 2.3, 5.9,.389,.389, 1.3,2.0,.685, ,,2.9,0.7, , ,,1.4, 6.0
Med Park, STL, SF,22,40, , 10.6,1.3,3.8, .349, ,,, 1.3, 3.8,.349,.349, 1.1,1.8,.629, ,,2.4,1.0, , ,,1.6, 3.8
Bob Peterson, NYK, SF,24,58, , 13.4,2.1,5.2, .399, ,,, 2.1, 5.2,.399,.399, 1.2,1.8,.654, ,,3.8,0.8, , ,,2.1, 5.3
Bob Pettit*, STL, C,23,72, , 38.8,9.0,20.9, .429, ,,, 9.0, 20.9,.429,.429, 7.7,10.5,.736, ,,16.2,2.6, , ,,2.8, 25.7
Andy Phillip*, FTW, PG,33,70, , 29.7,2.1,5.8, .365, ,,, 2.1, 5.8,.365,.365, 1.6,2.8,.563, ,,3.7,5.9, , ,,2.2, 5.8
Richie Regan, ROC, PG,25,72, , 24.3,3.3,9.5, .352, ,,, 3.3, 9.5,.352,.352, 1.2,1.8,.639, ,,2.4,3.1, , ,,2.5, 7.8
Dick Ricketts, TOT, PF,22,68, , 28.6,3.5,11.1, .313, ,,, 3.5, 11.1,.313,.313, 2.0,2.9,.708, ,,7.2,3.0, , ,,4.2, 8.9
Dick Ricketts, STL, PF,22,29, , 26.8,3.2,10.4, .312, ,,, 3.2, 10.4,.312,.312, 1.9,2.7,.705, ,,6.8,2.8, , ,,4.0, 8.4
Dick Ricketts, ROC, PF,22,39, , 29.9,3.6,11.6, .313, ,,, 3.6, 11.6,.313,.313, 2.1,3.0,.709, ,,7.5,3.2, , ,,4.4, 9.4
Arnie Risen*, BOS, C,31,68, , 23.5,2.8,7.3, .383, ,,, 2.8, 7.3,.383,.383, 2.5,3.5,.708, ,,8.1,1.3, , ,,4.4, 8.1
Red Rocha, SYR, C,32,72, , 26.2,3.5,9.6, .361, ,,, 3.5, 9.6,.361,.361, 3.1,3.9,.783, ,,5.8,1.8, , ,,3.4, 10.0
Bob Santini, NYK, F,20,4, , 5.8,1.3,2.5, .500, ,,, 1.3, 2.5,.500,.500, 0.3,0.5,.500, ,,0.8,0.3, , ,,1.0, 2.8
Bob Schafer, TOT, SG,22,54, , 10.7,1.5,5.0, .300, ,,, 1.5, 5.0,.300,.300, 1.1,1.5,.765, ,,1.3,1.0, , ,,1.4, 4.1
Bob Schafer, PHW, SG,22,12, , 6.8,1.0,2.9, .343, ,,, 1.0, 2.9,.343,.343, 0.6,1.0,.583, ,,1.1,0.8, , ,,1.2, 2.6
Bob Schafer, STL, SG,22,42, , 11.8,1.6,5.6, .294, ,,, 1.6, 5.6,.294,.294, 1.3,1.6,.797, ,,1.4,1.0, , ,,1.5, 4.6
Dolph Schayes*, SYR, PF,27,72, , 35.0,6.5,16.7, .387, ,,, 6.5, 16.7,.387,.387, 7.5,8.8,.858, ,,12.4,2.8, , ,,3.5, 20.4
Dick Schnittker, MNL, SF,27,72, , 26.8,3.5,9.0, .393, ,,, 3.5, 9.0,.393,.393, 4.2,4.9,.856, ,,4.1,2.0, , ,,3.5, 11.3
Kenny Sears, NYK, PF,22,70, , 29.6,4.6,10.4, .438, ,,, 4.6, 10.4,.438,.438, 3.7,4.6,.796, ,,8.8,1.6, , ,,2.9, 12.8
Frank Selvy, STL, SG,23,17, , 26.1,3.9,10.8, .366, ,,, 3.9, 10.8,.366,.366, 3.1,4.2,.746, ,,3.2,2.1, , ,,2.2, 11.0
Paul Seymour, SYR, SG,28,57, , 32.0,4.0,11.8, .339, ,,, 4.0, 11.8,.339,.339, 3.3,4.1,.807, ,,2.7,4.8, , ,,2.3, 11.3
Chuck Share, STL, C,28,72, , 27.4,4.4,10.2, .430, ,,, 4.4, 10.2,.430,.430, 4.8,6.9,.695, ,,10.8,1.8, , ,,4.4, 13.6
Bill Sharman*, BOS, SG,29,72, , 37.5,7.5,17.1, .438, ,,, 7.5, 17.1,.438,.438, 5.0,5.7,.867, ,,3.6,4.7, , ,,2.7, 19.9
Gene Shue, NYK, PG,24,72, , 24.3,3.3,8.7, .384, ,,, 3.3, 8.7,.384,.384, 2.5,3.3,.764, ,,2.9,2.5, , ,,1.5, 9.2
Connie Simmons, ROC, PF,30,68, , 13.3,2.1,6.3, .336, ,,, 2.1, 6.3,.336,.336, 1.1,1.9,.605, ,,3.5,1.2, , ,,2.1, 5.4
Whitey Skoog, MNL, SG,29,72, , 32.1,4.7,11.9, .398, ,,, 4.7, 11.9,.398,.398, 2.2,2.7,.803, ,,4.0,3.5, , ,,3.2, 11.6
Odie Spears, FTW, SF,31,72, , 19.1,2.3,6.5, .355, ,,, 2.3, 6.5,.355,.355, 2.2,2.8,.791, ,,3.2,1.7, , ,,2.7, 6.8
Art Spoelstra, ROC, C,23,72, , 22.8,3.1,8.0, .392, ,,, 3.1, 8.0,.392,.392, 2.3,3.3,.685, ,,6.1,1.3, , ,,3.4, 8.5
Jack Stephens, STL, SG,22,72, , 30.8,3.4,8.9, .386, ,,, 3.4, 8.9,.386,.386, 3.4,5.0,.692, ,,5.2,2.9, , ,,2.0, 10.3
Maurice Stokes*, ROC, C,22,67, , 34.7,6.0,17.0, .354, ,,, 6.0, 17.0,.354,.354, 4.8,6.7,.714, ,,16.3,4.9, , ,,4.1, 16.8
Jim Tucker, SYR, PF,23,70, , 12.8,1.4,4.1, .348, ,,, 1.4, 4.1,.348,.348, 0.9,1.2,.795, ,,3.3,0.5, , ,,2.4, 3.8
Jack Twyman*, ROC, SF,21,72, , 30.4,5.8,13.7, .422, ,,, 5.8, 13.7,.422,.422, 2.8,4.1,.685, ,,6.5,2.4, , ,,3.3, 14.4
Ernie Vandeweghe, NYK, F-G,27,5, , 15.4,2.0,6.2, .323, ,,, 2.0, 6.2,.323,.323, 0.4,0.4,1.000, ,,2.6,2.4, , ,,3.0, 4.4
Bobby Wanzer*, ROC, PG,34,72, , 27.5,3.4,9.0, .376, ,,, 3.4, 9.0,.376,.376, 3.6,5.0,.719, ,,3.8,3.1, , ,,2.1, 10.4
Bob Williams, MNL, F,24,20, , 8.7,1.1,2.3, .457, ,,, 1.1, 2.3,.457,.457, 1.2,2.3,.533, ,,2.7,0.4, , ,,1.8, 3.3
George Yardley*, FTW, SF,27,71, , 33.1,6.1,15.0, .407, ,,, 6.1, 15.0,.407,.407, 5.1,6.9,.742, ,,9.7,2.2, , ,,3.0, 17.4
Max Zaslofsky, FTW, SG,30,9, , 20.2,3.2,9.0, .358, ,,, 3.2, 9.0,.358,.358, 3.3,3.9,.857, ,,1.8,1.8, , ,,2.0, 9.8
